DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
PSY,435,LAB: HUMAN LEARN & COGNITION,"Yu,Chen",11,13,3.282,2.955,72.7,9.1,9.1,0,1
PSY,437,NEUROBIOLOGY OF ADDICTIONS,"Farley,Joseph",22,25,3.941,3.608,95.5,4.5,0,0,1
PSY,437,NEUROBIOLOGY OF ADDICTIONS,"Bice,Paula J",27,32,3.744,3.283,88.9,7.4,0,0,0
PSY,440,TOPICS IN COGNITIVE PSYCHOLOGY,"Landy,David",18,22,2.878,3,50,22.2,11.1,5.6,2
PSY,440,TOPICS IN COGNITIVE PSYCHOLOGY,"Townsend,James T.",14,14,3.45,3.313,50,42.9,7.1,0,0
PSY,441,NEUROPSYCHOLOGY OF LANGUAGE,"Newman,Sharlene D.",43,50,3.667,3.367,79.1,18.6,0,2.3,2
PSY,449,SOCIAL PSYCH OF PUBLIC OPINION,"Smith,Eliot R",28,33,3.196,3.257,42.9,46.4,7.1,0,2
PSY,457,TOPICS IN PSYCHOLOGY,"Patton,Cynthia M",11,11,3.973,3.536,100,0,0,0,0
PSY,457,TOPICS IN PSYCHOLOGY,"Patton,Cynthia M",7,8,3.714,3.287,71.4,28.6,0,0,1
PSY,457,TOPICS IN PSYCHOLOGY,"Bertenthal,Bennett I",12,15,3.108,3.122,33.3,41.7,25,0,1
PSY,457,TOPICS IN PSYCHOLOGY,"Puce,Aina",10,13,3.1,3.361,30,50,20,0,1
PSY,457,TOPICS IN PSYCHOLOGY,"Kalinovsky,Anna",31,32,3.484,3.4,67.7,22.6,3.2,3.2,0
PSY,457,TOPICS IN PSYCHOLOGY,"Sinex,Linda Hoke",11,12,3.482,3.207,81.8,0,9.1,0,0
PSY,457,TOPICS IN PSYCHOLOGY,"Alberts,Jeffrey R",17,24,3.424,3.163,41.2,52.9,5.9,0,2
PSY,460,THE PSYCHOLOGY OF WOMEN,"Sinex,Linda Hoke",51,54,3.351,3.233,47.1,47.1,3.9,2,0
PSY,461,HUMAN MEMORY,"Pisoni,David B.",25,25,3.412,3.237,56,28,16,0,0
PSY,466,MOLECULAR&CELLULR NEUROBIOLOGY,"Prieto,Anne L.",31,35,3.935,3.616,93.5,6.5,0,0,0
PSY,474,PSYCHOLOGY OF ADOLESCENT GIRLS,"Sinex,Linda Hoke",15,16,3.647,3.069,86.7,6.7,0,0,0
PSY,480,PSYCHOTHERAPY: ESTS,"Holtzworth-Munroe,Amy",17,20,3.606,3.307,82.4,11.8,5.9,0,2
PSY,493,SUPERVISED RESEARCH 1,"Finn,Peter",7,7,4,3.623,100,0,0,0,0
PSY,493,SUPERVISED RESEARCH 1,"James,Karin Harman",6,6,3.95,3.429,100,0,0,0,0
PSY,493,SUPERVISED RESEARCH 1,"Smith,Eliot R",7,7,3.957,3.345,100,0,0,0,0
PSY,493,SUPERVISED RESEARCH 1,"Smith,Linda B.",6,6,3.95,3.565,100,0,0,0,0
PSY,493,SUPERVISED RESEARCH 1,"Vlachos-Weber,Irene Diana",9,9,4,3.052,100,0,0,0,0
PSY,493,SUPERVISED RESEARCH 1,"Hetrick,William P.",8,10,3.963,3.539,100,0,0,0,0
PSY,493,SUPERVISED RESEARCH 1,"Bertenthal,Bennett I",8,8,4,3.757,100,0,0,0,0
PSY,494,SUPERVISED RESEARCH 2,"Rydell,Robert Joseph",7,7,4,3.659,100,0,0,0,0
PSY,494,SUPERVISED RESEARCH 2,"Smith,Linda B.",6,6,4,3.48,100,0,0,0,0
PSY,494,SUPERVISED RESEARCH 2,"Yu,Chen",7,8,4,3.572,100,0,0,0,0
PSY,553,ADV STATISTICS IN PSYCHOLOGY 1,"Kruschke,John K.",34,38,3.847,3.777,88.2,11.8,0,0,2
PSY,595,FIRST-YEAR RESEARCH SEMINAR,"Todd,Peter Martin",20,22,4,3.947,100,0,0,0,0
PSY,620,ATTITUDES & ATTITUDE CHANGES,"Rydell,Robert Joseph",15,16,3.64,3.798,60,40,0,0,0
PSY,624,PRINCIPLES OF PSYCHOPATHOLOGY,"O'Donnell,Brian F.",13,13,4,3.976,100,0,0,0,0
PSY,648,CHOICE BEHAVIOR,"Busemeyer,Jerome R.",6,8,4,3.966,100,0,0,0,0
PSY,650,NEUROIMAGING: THEORY & METHODS,"James,Tom",7,12,4,3.548,100,0,0,0,0
PSY,657,TOPICAL SEMINAR,"D'Onofrio,Brian Matthew",7,8,3.9,3.974,85.7,14.3,0,0,0
PSY,657,TOPICAL SEMINAR,"Brown,Joshua William",6,8,3.733,3.267,83.3,16.7,0,0,0
PSY,690,PRACTICUM IN CLIN PSYCHOLOGY,"Bates,John E.",6,6,4,3.987,100,0,0,0,0
PSY,700,RESEARCH&THEORY IN SOC PSY,"Sherman,Steven J",11,12,4,3.96,100,0,0,0,0
REL,210,INTR OLD TESTAMNT/HEBREW BIBLE,"Mokhtarian,Jason Sion",114,138,3.306,3.194,51.8,35.1,8.8,2.6,6
REL,250,INTRODUCTION TO CHRISTIANITY,"Brown,Candy Gunther",145,158,3.11,3.237,44.8,35.9,12.4,3.4,4
REL,351,CHRISTIANITY AND MODERNITY,"Velazquez,Sonia",9,11,3.122,3.046,55.6,22.2,11.1,11.1,1
REL,210,INTRODUCTION TO BUDDHISM,"Nance,Richard F.",140,170,2.431,2.939,10,46.4,28.6,8.6,9
REL,220,INTRODUCTION TO HINDUISM,"Haberman,David L.",37,47,3.3,2.922,45.9,45.9,5.4,0,6
REL,433,EMBODYING NIRVANA,"Nance,Richard F.",13,16,2.946,3.01,38.5,30.8,23.1,0,1
REL,460,TOPICS IN EAST ASIAN RELIGIONS,"Ing,Michael Kaulana",6,11,3.567,3.142,66.7,33.3,0,0,1
REL,401,TOPICS IN AMERICAN REL HISTORY,"Harriss,Mathew Cooper",7,9,3.386,3.255,57.1,28.6,14.3,0,0
REL,402,"RELIGION, ILLNESS, AND HEALING","Brown,Candy Gunther",23,40,3.304,3.33,34.8,60.9,4.3,0,2
REL,380,COMPARATIVE STY REL PHENOMENA,"Blair,Heather Elizabeth",12,14,3.558,3.108,58.3,41.7,0,0,1
REL,430,PROBLEMS IN SOCIAL ETHICS,"Sideris,Lisa H",7,10,3.386,3.445,71.4,0,28.6,0,1
REL,430,PROBLEMS IN SOCIAL ETHICS,"Swan Tuite,James Elliott",7,9,2.857,3.024,57.1,0,28.6,0,1
REL,102,RELIGION AND POPULAR CULTURE,"Selka,Stephen",73,110,3.164,3.034,50.7,31.5,8.2,6.8,3
REL,133,INTRODUCTION TO RELIGION,"Michelson,Patrick Lally",116,140,3.493,3.164,58.6,38.8,.9,.9,7
REL,153,RELIGIONS OF ASIA,"Haberman,David L.",152,180,2.967,3.206,35.5,40.8,13.2,7.9,10
REL,160,INTRO TO RELIGION IN AMERICA,"Harriss,Mathew Cooper",81,98,3.07,3.066,42,37,14.8,2.5,1
REL,170,"RELIGION, ETHICS & PUBLIC LIFE","Swan Tuite,James Elliott",131,159,2.585,2.888,16.8,40.5,29.8,7.6,7
REL,300,STUDIES IN RELIGION,"Michelson,Patrick Lally",8,13,3.75,3.177,75,25,0,0,1
REL,300,STUDIES IN RELIGION,"Velazquez,Sonia",11,13,3.427,3.114,45.5,54.5,0,0,0
REL,300,STUDIES IN RELIGION,"Selka,Stephen",10,22,3.51,2.936,70,20,10,0,3
REL,389,MAJORS SEMINAR IN RELIGION,"Furey,Constance",8,10,3.538,3.221,62.5,25,12.5,0,1
REL,554,RELIGIONS OF EAST ASIA,"Ing,Michael Kaulana",6,8,3.9,3.753,100,0,0,0,0
REL,665,INTERPRETATIONS OF RELIGION,"Sullivan,Winnifred Fallers",12,13,3.775,3.891,75,25,0,0,0
SLAV,101,ELEMENTARY POLISH I,"Sicinski,Lukasz",6,8,3.783,3.437,83.3,16.7,0,0,0
SLAV,101,ELEMENTARY RUSSIAN I,"Shardakova,Maria Alekseevna",15,17,4,3.278,100,0,0,0,1
SLAV,101,ELEMENTARY RUSSIAN I,"Shardakova,Maria Alekseevna",13,22,3.869,3.479,84.6,15.4,0,0,6
SLAV,101,ELEMENTARY RUSSIAN I,"Shardakova,Maria Alekseevna",16,23,3.919,3.218,93.8,6.3,0,0,3
SLAV,101,ELEMENTARY RUSSIAN I,"Shardakova,Maria Alekseevna",11,20,3.036,2.657,63.6,9.1,9.1,9.1,2
SLAV,201,INTERMEDIATE RUSSIAN I,"Shardakova,Maria Alekseevna",10,14,3.97,3.203,100,0,0,0,2
SLAV,201,INTERMEDIATE RUSSIAN I,"Asher,Sofiya",18,19,3.433,3.18,61.1,27.8,11.1,0,1
SLAV,223,INTRO TO RUSSIAN CULTURE,"Shardakova,Maria Alekseevna",57,67,3.882,3.245,93,7,0,0,1
SLAV,263,RUS LIT: PUSHKIN TO DOSTOEVSKY,"Cravens,Craig",15,25,2.98,2.948,40,46.7,0,0,1
SLAV,301,ADV INTERMEDIATE RUSSIAN I,"Melnyk,Svitlana",12,17,3.533,3.38,75,16.7,0,8.3,2
SLAV,401,ADVANCED RUSSIAN I,"Shrager,Miriam",10,10,3.97,3.775,100,0,0,0,0
SLAV,503,OLD RUSSIAN LITERATURE,"Stern-Gottschalk,Ariann",6,7,3.883,3.392,83.3,16.7,0,0,0
SLAV,101,ELEM SERBIAN & CROATIAN I,"Antic,Marina",7,7,3.914,3.208,100,0,0,0,0
SLAV,201,INTERMED SERBIAN & CROATIAN I,"Ismaili,Teuta",6,6,3.833,3.533,83.3,16.7,0,0,0
SLAV,223,INTRO BALKAN/SOUTH SLAV CULTS,"Antic,Marina",16,20,3.713,3.184,75,25,0,0,1
SLST,301,INTRO L2 ACQUISITION,"Sprouse,Rex A.",14,15,3.257,3.034,42.9,50,0,0,0
SLST,532,SECOND LANGUAGE ACQUISITION,"Stringer,David",18,19,3.75,3.856,83.3,16.7,0,0,0
SLST,533,SECND LANG ACQUISTN RSRCH DSGN,"Dekydtspotter,Laurent Pierre",8,9,3.963,3.899,100,0,0,0,0
SLST,536,SECOND LANG PEDAGOGICAL CNTXTS,"Yilmaz,Yucel",10,10,3.91,3.912,100,0,0,0,0
SLST,600,TOPICS SECOND LANGUAGE STUDIES,"Sprouse,Rex A.",7,8,4,3.917,100,0,0,0,0
SLST,125,ACADEMIC LANGUAGE AND CULTURE,"Iverson,Mike",10,17,3.36,3.337,30,70,0,0,1
SLST,500,TPCS IN TESOL/APPL LINGUISTICS,"Shin,Sunyoung",6,6,3.9,3.842,100,0,0,0,0
SLST,501,ENGLISH FOR INTL GRAD STUDENTS,"Lewis,Tom J",12,16,3.808,3.352,83.3,16.7,0,0,0
SLST,502,COMM SKILLS INTERNATIONAL A.I.,"Merceron,Elizabeth R",6,7,3.233,3.595,50,33.3,16.7,0,1
SLST,510,MODERN ENGLISH GRAMMAR,"Lesourd,Philip Stanley",8,8,3.788,3.841,75,25,0,0,0
SLST,514,ENG PHONOLOGY:LANG LEARN&TEACH,"Darcy,Isabelle",8,10,3.638,2.893,87.5,0,12.5,0,0
SLST,538,L2 READING AND WRITING,"Friedman,Debra Ann",8,9,3.888,3.888,100,0,0,0,0
SOC,100,INTRODUCTION TO SOCIOLOGY,"Stapleton,Orla Patricia",65,79,3.434,3.015,56.9,35.4,4.6,3.1,2
SOC,100,INTRODUCTION TO SOCIOLOGY,"Mukherjee,Shibashis",33,37,3.161,3.106,51.5,24.2,12.1,12.1,2
SOC,100,INTRODUCTION TO SOCIOLOGY,"Thomas,Clayton",45,56,3.2,2.964,35.6,51.1,11.1,2.2,2
SOC,100,INTRODUCTION TO SOCIOLOGY,"Alderson,Arthur S.",78,92,3.153,2.966,52.6,26.9,7.7,3.8,2
SOC,100,INTRODUCTION TO SOCIOLOGY,"Nicholson,D. Adam",70,74,3.107,3.026,41.4,38.6,15.7,0,0
SOC,100,INTRODUCTION TO SOCIOLOGY,"Hallett,Timothy Paul",77,89,3.161,3.015,39,45.5,14.3,0,3
SOC,100,INTRODUCTION TO SOCIOLOGY,"Von Der Haar,Christine M.",67,78,3.331,3.213,52.2,38.8,6,3,4
SOC,100,INTRODUCTION TO SOCIOLOGY,"Pandian,Roshan Kumar",19,27,3.116,3.012,31.6,52.6,10.5,0,5
SOC,100,INTRODUCTION TO SOCIOLOGY,"Finlay,Brandon Murphy",69,74,3.325,3.26,46.4,46.4,5.8,1.4,1
SOC,100,INTRODUCTION TO SOCIOLOGY,"Turner,Christopher O'Neal",50,62,3.212,3.062,50,24,24,0,1
SOC,100,INTRODUCTION TO SOCIOLOGY,"Hernandez,Elaine",69,77,3.555,2.933,71,26.1,0,1.4,2
SOC,100,INTRODUCTION TO SOCIOLOGY,"Chen,Hui",69,80,3.212,3.046,52.2,29,13,2.9,2
SOC,100,INTRODUCTION TO SOCIOLOGY,"Hallett,Timothy Paul",75,87,3.265,3.104,38.7,53.3,6.7,1.3,2
SOC,100,INTRODUCTION TO SOCIOLOGY,"Von Der Haar,Christine M.",135,147,3.107,3.001,43.7,37.8,11.9,1.5,3
SOC,101,SOCIAL PROBLEMS AND POLICIES,"Lista,Peter Samuel",69,76,3.41,3.198,52.2,40.6,7.2,0,1
SOC,101,SOCIAL PROBLEMS AND POLICIES,"Hernandez,Elaine",72,78,3.565,3.258,68.1,27.8,2.8,0,4
SOC,101,SOCIAL PROBLEMS AND POLICIES,"Miller,Jacob Alden",54,72,3.441,3.027,63,29.6,5.6,0,4
SOC,101,SOCIAL PROBLEMS AND POLICIES,"Grace,Matthew Kuster",66,76,3.397,3.33,59.1,30.3,7.6,0,2
SOC,101,SOCIAL PROBLEMS AND POLICIES,"Lee,Jennifer Catherine",35,50,3.06,2.922,37.1,37.1,22.9,2.9,7
SOC,110,"CHARTS, GRAPHS & TABLES","Halpern-Manners,Andrew",77,87,3.086,2.999,39,41.6,16.9,1.3,4
SOC,110,"CHARTS, GRAPHS & TABLES","Davies,Cara Margaret",70,79,3.647,3.019,72.9,22.9,4.3,0,0
SOC,215,SOCIAL CHANGE,"Brooks,Clem",41,67,3.559,3.061,63.4,34.1,2.4,0,2
SOC,217,SOCIAL INEQUALITY,"La Touche,Rachel Amanda",50,54,3.214,3.097,52,36,4,4,2
SOC,230,SOCIETY & THE INDIVIDUAL,"Blind,Jason David",42,45,3.017,3.072,45.2,26.2,19,4.8,1
SOC,230,SOCIETY & THE INDIVIDUAL,"Powers,Alyssa Ann",20,24,3.52,3.165,55,45,0,0,2
SOC,311,POLITICS AND SOCIETY,"Brooks,Clem",26,35,3.2,2.999,46.2,34.6,19.2,0,2
SOC,313,RELIGION AND SOCIETY,"Wright,Eric Lee",27,32,3.452,2.924,55.6,29.6,14.8,0,2
SOC,316,THE FAMILY,"McManus,Patricia A.",68,80,3.088,2.939,47.1,35.3,7.4,4.4,2
SOC,316,THE FAMILY,"McManus,Patricia A.",61,70,3.313,3.038,47.5,41,9.8,0,8
SOC,320,DEVIANT BEH & SOCIAL CONTROL,"Setchfield,Scott David",37,47,3.365,2.948,51.4,40.5,5.4,2.7,5
SOC,321,SEXUAL DIVERSITY,"Weinberg,Martin",72,81,2.385,3.058,13.9,41.7,26.4,9.7,5
SOC,324,MENTAL ILLNESS,"Perry,Brea Louise",68,81,3.004,3.001,36.8,42.6,16.2,1.5,4
SOC,325,CRIMINOLOGY,"Sevell,Eric",67,74,3.181,3.048,47.8,34.3,10.4,4.5,1
SOC,335,RACE AND ETHNIC RELATIONS,"Ivory,Tristan Dior",45,61,2.84,3.025,28.9,44.4,15.6,6.7,5
SOC,335,RACE AND ETHNIC RELATIONS,"Kwon,Hye Young",20,26,3.085,2.995,35,40,25,0,3
SOC,338,GENDER ROLES,"Puentes,Jennifer Nicole",17,25,3.135,2.895,29.4,52.9,17.6,0,4
SOC,339,THE SOCIOLOGY OF MEDIA,"Von Der Haar,Christine M.",60,73,3.048,3.095,36.7,43.3,13.3,5,5
SOC,340,SOCIAL THEORY,"Rojas,Fabio Guillermo",77,83,3.352,3.151,44.2,50.6,3.9,0,3
SOC,344,SOCIOLOGY OF CHILDHOOD,"Helvey,Felicia Nicole",53,59,3.264,2.856,49.1,28.3,22.6,0,2
SOC,365,HEALTH BEHAVIOR ANALYSIS,"Perry,Brea Louise",21,23,3.343,3.5,57.1,33.3,4.8,4.8,1
SOC,370,RESEARCH METHODS IN SOCIOLOGY,"Halpern-Manners,Andrew",36,38,3.236,3.104,50,33.3,13.9,0,1
SOC,371,STATISTICS FOR SOCIOLOGY,"van der Does,Tamara",39,46,3.192,3.029,53.8,23.1,17.9,2.6,1
SOC,410,ADV TPCS: SOCIAL ORGANIZATION,"Rojas,Fabio Guillermo",22,22,3.832,3.224,81.8,18.2,0,0,0
SOC,422,CONSTRUCTING SEXUALITY,"Weinberg,Martin",16,17,3.294,3.199,50,31.3,18.8,0,1
SOC,492,SOCIOLOGICAL RESRCH PRACT II,"Powell,Brian",9,12,4,3.535,100,0,0,0,0
SOC,494,FIELD EXPERIENCE IN SOCIOLOGY,"Powell,Brian",17,20,4,3.338,100,0,0,0,0
SOC,506,TCHNG OF UNDERGRAD SOCIOLOGY,"Lee,Jennifer Catherine",7,7,4,3.903,100,0,0,0,0
SOC,530,INTRO TO SOCIAL PSYCHOLOGY,"Thoits,Peggy A.",11,14,3.645,3.811,72.7,27.3,0,0,0
SOC,540,SOCIOLOGICAL THEORY,"Gieryn,Thomas F.",13,13,3.777,3.885,84.6,15.4,0,0,0
SOC,558,ADVANCED RESEARCH TECHNIQUES,"Benard,Stephen",14,15,4,3.887,100,0,0,0,0
SOC,650,STAT TECHNQS IN SOCIOLOGY II,"Long,Scott",15,15,3.873,3.881,93.3,6.7,0,0,0
SOC,652,TOPICS IN QUALITATIVE METHODS,"Thoits,Peggy A.",9,16,3.856,3.874,88.9,11.1,0,0,0
SOC,660,ADVANCED TOPICS,"Okamoto,Dina Gail",17,18,3.771,3.819,82.4,17.6,0,0,0
SOC,660,ADVANCED TOPICS,"Cha,Youngjoo",10,10,3.94,3.911,100,0,0,0,0
SOC,660,ADVANCED TOPICS,"Pescosolido,Bernice A.",13,13,4,3.843,100,0,0,0,0
SPEA,163,"ARTS WORLD:MGMT,MARKETS&POLICY","Lewis,Frank",45,54,3.284,3.01,35.6,55.6,6.7,2.2,5
SPEA,163,"ARTS WORLD:MGMT,MARKETS&POLICY","Snodgrass,Hope Anne",45,51,3.351,2.982,48.9,42.2,4.4,0,0
SPEA,163,"ARTS WORLD:MGMT,MARKETS&POLICY","Lewis,Frank",24,26,3.463,3.181,50,50,0,0,0
SPEA,236,MUSIC INDUSTRY I,"Herzig,Monika Gm",63,69,3.414,3.153,57.1,33.3,6.3,1.6,4
SPEA,236,MUSIC INDUSTRY I,"Herzig,Monika Gm",25,26,3.228,3.215,48,44,0,0,1
SPEA,241,INSIDE COMMUNITY ARTS ORGNZTNS,"Herzig,Monika Gm",44,49,3.439,3.097,54.5,34.1,11.4,0,2
SPEA,354,ARTS MARKETING FUNDAMENTALS,"Osajima,Amy Noelle",27,33,3.426,3.188,55.6,37,7.4,0,3
SPEA,354,ARTS MARKETING FUNDAMENTALS,"Fernandez,Adriana",33,35,2.97,3.129,12.1,75.8,9.1,3,0
SPEA,450,CONTEMPORARY TPCS IN ARTS ADMN,"Walker,James J",8,15,3.838,3.263,87.5,12.5,0,0,2
SPEA,450,CONTEMPORARY TPCS IN ARTS ADMN,"Preston,Corinne Teresa",7,9,3.186,3.34,28.6,57.1,14.3,0,1
SPEA,450,CONTEMPORARY TPCS IN ARTS ADMN,"Woronkowicz,Joanna",19,29,3.384,3.2,47.4,42.1,10.5,0,4
SPEA,573,DEVELOPMENT ECONOMICS,"Tran,Anh Ngoc",12,13,3.875,3.639,100,0,0,0,0
SPEA,576,APPROACHES TO DEVELOPMENT,"Brass,Jennifer",11,12,3.6,3.591,54.5,45.5,0,0,0
SPEA,577,INTERNATL EC STRAT & TRADE POL,"Ryan Jr,Joseph S",12,13,3.758,3.674,83.3,16.7,0,0,0
SPEA,578,INTRO COMPARATIVE & INTL AFF,"Reuveny,Rafael",10,11,3.26,3.577,30,60,10,0,0
SPEA,162,ENVIRONMENT AND PEOPLE,"Attari,Shahzeen",60,71,3.047,3.012,30,55,8.3,5,2
SPEA,162,ENVIRONMENT AND PEOPLE,"Novick,Kimberly Ann",60,79,3.25,2.809,41.7,50,5,3.3,2
SPEA,162,ENVIRONMENT AND PEOPLE,"Wendling,Zach",63,67,3.548,3.189,60.3,31.7,7.9,0,1
SPEA,162,ENVIRONMENT AND PEOPLE,"Nath,Sanchayan",43,54,3.321,3.044,41.9,53.5,2.3,2.3,4
SPEA,162,ENVIRONMENT AND PEOPLE,"Wadzinski,Lester Alan",64,72,3.184,3.085,35.9,51.6,10.9,0,0
SPEA,162,ENVIRONMENT AND PEOPLE,"Doran,Christopher R",60,66,2.973,2.785,13.3,66.7,20,0,3
SPEA,272,INTRO TO ENVIR SCIENCES,"Powers,Sarah R",60,67,2.953,3.074,21.7,60,13.3,5,2
SPEA,272,INTRO TO ENVIR SCIENCES,"Edwards,Michael A",69,91,2.048,2.771,5.8,24.6,42,18.8,5
SPEA,311,INTRO TO RISK ASSESS/RISK COMM,"Simon III,Thomas Paul",45,48,3.209,3.024,24.4,73.3,2.2,0,1
SPEA,332,INTRO TO APPLIED ECOLOGY,"Simon III,Thomas Paul",49,56,2.888,3.081,8.2,69.4,22.4,0,1
SPEA,355,INTRODUCTION TO LIMNOLOGY,"Glaholt,Stephen",20,23,3.745,3.158,85,15,0,0,0
SPEA,363,ENVIRONMENTAL MANAGEMENT,"Simon III,Thomas Paul",60,67,3.248,3.031,50,35,11.7,0,2
SPEA,375,TECHNIQUES OF ENVIRONMENTL SCI,"Powers,Sarah R",10,15,2.82,2.957,50,20,20,0,1
SPEA,400,TOPICS IN ENVIRON STUDIES,"Schneller,Paul J",28,33,2.929,3.053,32.1,35.7,28.6,0,1
SPEA,400,TOPICS IN ENVIRON STUDIES,"Devereaux,James Michael",19,25,3.837,2.861,94.7,5.3,0,0,1
SPEA,418,VECTOR-BASED GIS,"Ehman,Jeffrey L",28,30,3.118,3.146,32.1,57.1,10.7,0,2
SPEA,440,WETLANDS: BIOLOGY & REGULATION,"Craft,Christopher B",23,24,3.722,3.537,82.6,17.4,0,0,1
SPEA,452,SOLID & HAZARDOUS WASTE MGMT,"Howard,Rex Douglas",18,20,3.844,3.185,94.4,5.6,0,0,0
SPEA,455,LIMNOLOGY,"Royer,Todd V.",26,27,3.265,3.466,50,42.3,3.8,0,0
SPEA,460,FISHERIES & WILDLIFE MGMT,"Bennett,Mark Earle",50,52,3.43,3.366,62,24,12,2,0
SPEA,461,FISHERIES/WILDLIFE MGMT LAB,"Bennett,Mark Earle",10,15,3.91,3.378,100,0,0,0,0
SPEA,476,ENVIRONMENTAL LAW & REGULATION,"Cox,David K",63,72,3.359,3.081,50.8,41.3,6.3,0,2
SPEA,515,FUNDAMENTALS OF AIR POLLUTION,"Stevens,Philip S",21,22,3.538,3.663,52.4,47.6,0,0,0
SPEA,518,VECTOR-BASED GEOGRPHC INFO SYS,"Ehman,Jeffrey L",27,32,3.622,3.569,66.7,33.3,0,0,0
SPEA,528,FOREST ECOLOGY & MANAGEMENT,"Weigel,Dale Robert",6,7,3.267,3.111,33.3,50,16.7,0,1
SPEA,532,INTRO TO APPLIED ECOLOGY,"Simon III,Thomas Paul",6,6,3.717,3.73,66.7,33.3,0,0,0
SPEA,536,ENVIRONMENTAL CHEMISTRY,"Raff,Jonathan",49,51,3.659,3.513,77.6,22.4,0,0,1
SPEA,538,STATISTICS FOR ENVIR SCI,"Meretsky,Vicky J.",26,30,3.523,3.492,65.4,30.8,3.8,0,0
SPEA,543,ENVIRONMENTAL MANAGEMENT,"Lame,Marc Louis",10,11,3.6,3.545,60,40,0,0,0
SPEA,552,ENVIRONMENTAL ENGINEERING,"White,Jeffrey R.",32,37,3.547,3.583,71.9,21.9,3.1,0,1
SPEA,552,ENVIRONMENTAL ENGINEERING,"Picardal,Flynn W.",28,28,3.364,3.569,46.4,50,3.6,0,0
SPEA,554,GROUNDWATER FLOW MODELING,"Kelson,Victor Allan",6,7,3.783,3.777,83.3,16.7,0,0,0
SPEA,555,TPCS IN ENVIRONMENTAL SCIENCES,"Ward,Adam Scott",22,25,3.655,3.607,68.2,31.8,0,0,0
SPEA,555,TPCS IN ENVIRONMENTAL SCIENCES,"Richards,Kenneth R.",9,11,3.556,3.406,55.6,44.4,0,0,0
SPEA,555,TPCS IN ENVIRONMENTAL SCIENCES,"Ward,Adam Scott",8,9,3.763,3.815,87.5,12.5,0,0,1
SPEA,574,ENERGY ANALYSIS AND MARKETS,"Rupp,John A",20,21,3.925,3.569,100,0,0,0,0
SPEA,591,CLIMTE CHNGE IMPCTS ON NAT RES,"Meretsky,Vicky J.",16,18,3.763,3.6,87.5,12.5,0,0,0
SPEA,625,RES IN ENVIRONMENTAL SCIENCE,"Smeltzer,Anna Marie",7,13,3.857,3.68,85.7,14.3,0,0,0
SPEA,680,SEM IN ENVIRON SCI & POLICY,"Hites,Ronald A.",6,6,4,3.816,100,0,0,0,0
SPEA,560,PUBLIC FINANCE & BUDGETING,"Mikesell,John L.",32,35,3.306,3.573,46.9,40.6,12.5,0,1
SPEA,560,PUBLIC FINANCE & BUDGETING,"Duncan,Denvil",43,47,3.302,3.468,44.2,41.9,14,0,1
SPEA,560,PUBLIC FINANCE & BUDGETING,"Zorn,C. Kurt",33,35,3.352,3.592,48.5,45.5,6.1,0,0
SPEA,610,SEM IN GOV'T BUDGET/PROG ANLS,"Levin,Mark",30,32,3.82,3.647,100,0,0,0,0
SPEA,667,SEM IN PUBL CAPTL & DEBT THEOR,"Johnson,Craig L.",26,28,3.354,3.619,42.3,57.7,0,0,0
SPEA,901,ADVANCED RESEARCH,"Fernandez,Sergio",33,34,4,3.841,100,0,0,0,0
SPEA,124,HEALTH CARE MGMT AND POLICY,"Norrell,Mark",55,65,2.858,2.909,34.5,40,16.4,3.6,5
SPEA,124,HEALTH CARE MGMT AND POLICY,"Hollingsworth,Alex",86,89,2.865,2.944,26.7,43,25.6,3.5,0
SPEA,124,HEALTH CARE MGMT AND POLICY,"DiOrio,Dawne",44,51,2.686,2.986,15.9,47.7,27.3,4.5,1
SPEA,267,CAREER DEVELOPMENT & PLANNING,"Schulz,Glenda",11,15,3.891,3.026,100,0,0,0,1
SPEA,267,CAREER DEVELOPMENT & PLANNING,"McKay,Joel G",12,12,3.925,2.99,100,0,0,0,0
SPEA,267,CAREER DEVELOPMENT & PLANNING,"Gregoire,David",8,11,3.588,2.948,87.5,0,0,12.5,0
SPEA,267,CAREER DEVELOPMENT & PLANNING,"James,Julie Ann",10,11,3.44,2.779,80,10,0,0,1
SPEA,267,CAREER DEVELOPMENT & PLANNING,"James,Julie Ann",9,11,3.611,3.243,77.8,22.2,0,0,0
SPEA,267,CAREER DEVELOPMENT & PLANNING,"Schulz,Glenda",8,8,3.8,2.876,87.5,12.5,0,0,0
SPEA,267,CAREER DEVELOPMENT & PLANNING,"Mc Donald,Kathleen M",6,8,3.9,2.935,100,0,0,0,0
SPEA,316,ENVIRONMENTAL HEALTH SCIENCE,"Crouch,Gregory Paul",77,84,2.626,3.102,15.6,44.2,29.9,10.4,0
SPEA,322,PRINCIPLES OF EPIDEMIOLOGY,"DiOrio,Dawne",36,37,3.131,2.893,41.7,50,0,5.6,0
SPEA,341,LEGAL ASPECTS OF HLTH CARE ADM,"Whitlatch,James",63,67,3.183,3.084,31.7,52.4,15.9,0,3
SPEA,352,HEALTHCARE FINANCIAL MGMT I,"Renner,Terri L.",64,67,1.866,3.052,3.1,29.7,31.3,23.4,1
