DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
SPH,113,BILLIARDS,"Beasley,John Paul",20,21,3.42,3.319,60,35,0,0,0
SPH,113,BILLIARDS,"Pierle,Jacob T",20,23,3.615,3.224,80,10,5,0,0
SPH,113,BILLIARDS,"Pierle,Jacob T",20,22,3.855,3.291,90,10,0,0,0
SPH,113,BILLIARDS,"Pierle,Jacob T",19,22,3.547,2.93,89.5,0,0,0,1
SPH,113,BILLIARDS,"Beasley,John Paul",17,22,2.906,2.987,47.1,23.5,17.6,0,1
SPH,113,BILLIARDS,"Cheeseman,Dan Leroy",9,13,3.522,2.989,77.8,0,22.2,0,0
SPH,113,BILLIARDS,"Cheeseman,Dan Leroy",18,23,3.928,3.327,94.4,5.6,0,0,2
SPH,117,BOWLING,"Chamness,Jeffrey J.",20,23,3.6,3.032,80,10,5,0,1
SPH,117,BOWLING,"Chamness,Jeffrey J.",35,37,3.629,3.12,80,11.4,2.9,2.9,1
SPH,117,BOWLING,"Chamness,Jeffrey J.",29,34,3.724,3.097,86.2,6.9,3.4,0,1
SPH,117,BOWLING,"Chamness,Jeffrey J.",20,26,3.75,2.849,75,25,0,0,0
SPH,117,BOWLING,"Chamness,Jeffrey J.",34,40,3.706,3.209,82.4,8.8,5.9,2.9,0
SPH,117,BOWLING,"Dye,Wesley Richard",27,31,4,3.287,100,0,0,0,0
SPH,117,BOWLING,"Dye,Wesley Richard",31,34,4,3.054,100,0,0,0,0
SPH,117,BOWLING,"Dye,Wesley Richard",17,23,4,3.19,100,0,0,0,2
SPH,117,BOWLING,"Dye,Wesley Richard",30,36,4,2.926,100,0,0,0,6
SPH,117,BOWLING,"Dye,Wesley Richard",22,22,3.818,3.144,95.5,0,0,0,0
SPH,117,BOWLING,"Dye,Wesley Richard",28,32,3.643,3.192,85.7,7.1,0,0,1
SPH,119,PERSONAL FITNESS,"Famiglietti,Jamie",133,146,3.683,3.114,83.5,8.3,3.8,3,4
SPH,119,PERSONAL FITNESS,"Famiglietti,Jamie",136,148,3.886,3.218,92.6,5.9,.7,0,0
SPH,127,FENCING,"Joslin,Anthony J",15,19,3.82,2.939,80,20,0,0,2
SPH,127,FENCING,"Joslin,Anthony J",12,16,3.917,3.309,91.7,8.3,0,0,1
SPH,127,FENCING,"Joslin,Anthony J",12,21,3.917,3.282,91.7,8.3,0,0,3
SPH,127,FENCING,"Kelly,Patrick Charles",18,23,3.944,3.012,94.4,5.6,0,0,0
SPH,130,ARMY PHYSICAL FITNESS,"Singleton,Braden Tilly",9,10,4,3.423,100,0,0,0,0
SPH,134,MIDDLE EASTERN DANCE,"Barbrick,Donna M",18,24,4,3.383,100,0,0,0,0
SPH,134,MIDDLE EASTERN DANCE,"Barbrick,Donna M",15,20,3.953,3.218,93.3,6.7,0,0,1
SPH,140,BEGINNING BRAZILIAN JU-JITSU,"McCameron,Zachary",22,29,4,3.055,100,0,0,0,1
SPH,140,BEGINNING BRAZILIAN JU-JITSU,"Lucas,Gregory Earl",27,30,4,3.352,100,0,0,0,1
SPH,140,BEGINNING BRAZILIAN JU-JITSU,"Lucas,Gregory Earl",28,34,4,3.171,100,0,0,0,1
SPH,145,INTRO TO THE MARTIAL ARTS,"Kelly,Patrick Charles",19,21,3.742,2.868,94.7,0,0,0,0
SPH,146,JEET KUNE DO CONCEPTS,"Durisen,Michael Vincent Mecca",6,7,3.167,3.161,66.7,16.7,0,0,0
SPH,146,JEET KUNE DO CONCEPTS,"Pierle,Jacob T",8,8,3.825,3.104,75,25,0,0,0
SPH,147,HAPKIDO,"Kelly,Patrick Charles",16,28,3.525,3.141,75,6.3,18.8,0,4
SPH,148,T'AI CHI CH'UAN,"Liu,Yang",9,15,3.856,2.771,88.9,11.1,0,0,1
SPH,149,JUDO,"Razzano,Dax Alexander",6,11,3.683,3.008,83.3,16.7,0,0,1
SPH,149,JUDO,"Razzano,Dax Alexander",8,10,3.8,3.157,87.5,12.5,0,0,1
SPH,150,TAE KWON DO,"Kelly,Patrick Charles",20,28,3.785,3.087,85,10,5,0,0
SPH,151,SELF DEFENSE,"Welty,Arlo Emory",18,21,3.917,3.364,100,0,0,0,0
SPH,151,SELF DEFENSE,"Welty,Arlo Emory",26,34,3.95,3.434,96.2,3.8,0,0,0
SPH,151,SELF DEFENSE,"Watson,J F",28,38,3.821,3.206,92.9,3.6,0,0,1
SPH,151,SELF DEFENSE,"Sieg,Brandon Lee",27,33,3.741,3.458,77.8,18.5,3.7,0,1
SPH,151,SELF DEFENSE,"Sieg,Brandon Lee",23,30,3.787,3.378,82.6,17.4,0,0,0
SPH,151,SELF DEFENSE,"Luiselli,Claudio Sainz",29,33,3.955,3.433,96.6,3.4,0,0,0
SPH,151,SELF DEFENSE,"Watson,J F",29,37,3.966,3.394,96.6,3.4,0,0,1
SPH,153,AIKIDO,"Haskell,Guy H",7,9,4,3.032,100,0,0,0,0
SPH,157,ESCRIMA,"Kelly,Patrick Charles",10,11,4,3.178,100,0,0,0,0
SPH,159,RACQUETBALL,"Bielko,Sylvanna Lauren",12,14,3.917,3.495,91.7,8.3,0,0,0
SPH,159,RACQUETBALL,"Beasley,John Paul",10,13,3.77,3.059,90,0,10,0,1
SPH,159,RACQUETBALL,"Bielko,Sylvanna Lauren",8,11,3.925,3.369,100,0,0,0,0
SPH,159,RACQUETBALL,"Beasley,John Paul",13,15,3.485,3.179,76.9,7.7,7.7,0,0
SPH,181,TENNIS,"Morgan,Robert G",13,19,3.823,3.286,92.3,0,7.7,0,1
SPH,181,TENNIS,"Morgan,Robert G",14,20,3.65,3.254,92.9,0,0,0,1
SPH,185,VOLLEYBALL,"Kang,Sangguk",34,36,3.991,3.408,100,0,0,0,0
SPH,185,VOLLEYBALL,"Kang,Sangguk",32,38,3.803,3.193,90.6,6.3,0,0,2
SPH,185,VOLLEYBALL,"Kang,Sangguk",30,34,3.967,3.302,96.7,3.3,0,0,1
SPH,185,VOLLEYBALL,"Kang,Sangguk",19,24,4,3.151,100,0,0,0,1
SPH,190,YOGA I,"Watson,J F",32,47,3.75,3.311,84.4,6.3,9.4,0,3
SPH,190,YOGA I,"Barbrick,Donna M",26,45,3.681,3.327,92.3,0,0,0,3
SPH,190,YOGA I,"Gleckler,Wendy",30,38,4,3.417,100,0,0,0,0
SPH,190,YOGA I,"Taylor,Shelley Lynne",26,39,4,3.363,100,0,0,0,3
SPH,190,YOGA I,"Taylor,Shelley Lynne",29,42,4,3.366,100,0,0,0,6
SPH,190,YOGA I,"Barbrick,Donna M",30,42,3.823,3.37,93.3,3.3,0,0,5
SPH,190,YOGA I,"Taylor,Shelley Lynne",31,38,3.99,3.274,100,0,0,0,3
SPH,190,YOGA I,"Taylor,Shelley Lynne",33,41,4,3.368,100,0,0,0,2
SPH,190,YOGA I,"Walbridge,Sara",28,39,3.846,3.158,96.4,0,0,0,2
SPH,190,YOGA I,"Becker,Marci Lynn",28,35,3.821,3.135,82.1,17.9,0,0,1
SPH,190,YOGA I,"Cheeseman,Dan Leroy",29,43,3.921,3.251,93.1,6.9,0,0,5
SPH,190,YOGA I,"Taylor,Shelley Lynne",26,36,4,3.432,100,0,0,0,1
SPH,211,ADVANCED BASKETBALL,"Scott,Kiara",29,35,3.941,3.136,96.6,0,3.4,0,0
SPH,211,ADVANCED BASKETBALL,"Hill,Vincent",29,31,4,3.296,100,0,0,0,1
SPH,240,INTERMED BRAZILIAN JU-JITSU,"Lucas,Gregory Earl",17,27,4,3.045,100,0,0,0,5
SPH,268,SWIMMING-INTERMEDIATE,"Rogers,Daniel Clive",14,20,3.857,3.419,85.7,14.3,0,0,1
SPH,268,SWIMMING-INTERMEDIATE,"Rogers,Daniel Clive",20,23,3.8,3.037,85,10,5,0,1
SPH,270,INTRO TO SCIENTIFIC SCUBA,"Beeker,Charles Dean",28,32,3.682,3.282,75,21.4,3.6,0,3
SPH,270,INTRO TO SCIENTIFIC SCUBA,"Beeker,Charles Dean",40,44,3.803,3.271,82.5,17.5,0,0,2
SPH,272,SCUBA KNOWLEDGE DEVELOPMENT,"Maus,Matthew James",7,9,4,3.545,100,0,0,0,0
SPH,272,SCUBA KNOWLEDGE DEVELOPMENT,"Maus,Matthew James",7,8,4,2.952,100,0,0,0,0
SPH,290,YOGA II,"Watson,J F",14,17,4,3.332,100,0,0,0,1
SPH,290,YOGA II,"Taylor,Shelley Lynne",7,8,4,3.523,100,0,0,0,0
SPH,290,YOGA II,"Gleckler,Wendy",6,16,4,3.643,100,0,0,0,0
SPH,290,YOGA II,"Gleckler,Wendy",12,28,3.833,3.263,91.7,0,8.3,0,4
SPH,348,T'UI SHOU (PUSH-HANDS),"Gonin,Madeleine",7,8,4,3.128,100,0,0,0,0
SPH,371,ADVANCED SCUBA,"Haskell,Samuel Israel",22,24,3.659,3.104,72.7,27.3,0,0,0
SPH,470,DIVER SAFETY & RESCUE,"Haydu,Mylana Elizabeth",14,16,3.793,3.366,85.7,14.3,0,0,0
SPH,150,INTRO TO KINE AND PH,"Mooradian,Elizabeth Anne",242,254,3.067,2.927,36,46.7,12.4,3.3,3
SPH,150,INTRO TO KINE AND PH,"Mooradian,Elizabeth Anne",225,234,3.141,3.034,38.7,44,14.2,1.8,3
SPH,200,MICROCOMPUTER APPL KINESIOLOGY,"Lion,Margaret Melanie",22,23,3.577,3.16,77.3,4.5,18.2,0,1
SPH,200,MICROCOMPUTER APPL KINESIOLOGY,"Lion,Margaret Melanie",24,26,3.946,3.187,95.8,4.2,0,0,0
SPH,200,MICROCOMPUTER APPL KINESIOLOGY,"Lion,Margaret Melanie",26,26,3.873,3.209,92.3,3.8,3.8,0,0
SPH,200,MICROCOMPUTER APPL KINESIOLOGY,"Lion,Margaret Melanie",23,28,3.639,3.042,69.6,26.1,4.3,0,0
SPH,200,MICROCOMPUTER APPL KINESIOLOGY,"Furman Jr,Lowell B",15,17,3.587,3.022,66.7,33.3,0,0,1
SPH,205,STRUCTURAL KINESIOLOGY,"Bevilacqua,Zachary William",59,65,2.841,2.979,35.6,37.3,16.9,0,3
SPH,216,FOUND PHYSICAL ACTIVITY & PUBL,"Ryder,Rachel Alice",38,40,3.318,3.173,47.4,39.5,13.2,0,2
SPH,217,GROUP PA/EX INSTRUCTION,"Kennedy-Armbruster,Carol",13,13,3.485,3.14,53.8,38.5,7.7,0,0
SPH,218,IND PHYS ACTIVITY/EXER INSTR,"Yoke,Mary",9,9,3.867,3.292,100,0,0,0,0
SPH,219,PRF/TCHG STUNTS/TMBLG/NOVC GYM,"Chapin,Monica W.",7,8,3.386,2.686,57.1,28.6,14.3,0,0
SPH,280,BASIC PREV&CARE OF ATHL INJ,"Gilrein,Taryn",13,14,3.446,3.396,53.8,46.2,0,0,0
SPH,280,BASIC PREV&CARE OF ATHL INJ,"McPherson,Alyssa Marie",23,25,3.639,3.11,65.2,34.8,0,0,0
SPH,280,BASIC PREV&CARE OF ATHL INJ,"Wilkinson,Jennifer Anne",27,28,3.337,3.085,55.6,25.9,18.5,0,0
SPH,290,MOVMT EXP PRESCH & ELEM CHLD,"Huntoon,Ann Marie",25,28,3.836,3.378,80,20,0,0,0
SPH,290,MOVMT EXP PRESCH & ELEM CHLD,"Huntoon,Ann Marie",26,28,3.85,3.512,92.3,3.8,3.8,0,0
SPH,316,THEORIES OF ADV CONDITIONING,"Singleton,Braden Tilly",7,8,3.871,3.486,100,0,0,0,0
SPH,317,THEORY&PRAC:RESISTNCE TRAINING,"Simmons,Gregory Matthew",13,15,3.692,3.232,69.2,30.8,0,0,2
SPH,325,TEACHING OF TEAM SPORTS,"Huntoon,Ann Marie",7,7,3.529,3.309,71.4,14.3,14.3,0,0
SPH,335,THEORIES CONDITION FOR COACHNG,"Skutnik,Benjamin Caley",12,14,3.508,3.15,58.3,41.7,0,0,1
SPH,385,PRACTICUM IN ADAPTED PHYS EDUC,"Frey,Georgia C.",7,7,4,3.284,100,0,0,0,0
SPH,391,BIOMECHANICS,"Gruber,Allison Hibbert",113,120,2.37,3.163,22.1,26.5,26.5,16.8,7
SPH,398,ADAPTED PHYSICAL EDUCATION,"Frey,Georgia C.",30,31,3.107,3.241,36.7,46.7,13.3,3.3,0
SPH,405,EXERCISE AND SPORT PSYCHOLOGY,"Raglin,John S.",144,154,3.317,3.213,42.4,46.5,11.1,0,4
SPH,409,BASIC PHYSIOLOGY OF EXERCISE,"Moscicki,Brian Michael",73,75,2.948,3.244,37,37,15.1,8.2,2
SPH,416,PA/FITNESS ADMINISTRATION,"Kennedy-Armbruster,Carol",12,12,3.508,3.165,66.7,25,8.3,0,0
SPH,417,PHYSICAL ACTIVITY AND DISEASE,"Johnston,Jeanne Deborah",22,22,3.655,3.06,68.2,31.8,0,0,0
SPH,419,FITNESS TESTING & INTERPRETATN,"Ryder,Rachel Alice",20,20,2.9,3.048,10,75,10,5,0
SPH,450,SPECIAL TOPICS IN KINESIOLOGY,"Singleton,Braden Tilly",10,10,3.78,3.013,90,10,0,0,0
SPH,450,SPECIAL TOPICS IN KINESIOLOGY,"Miller,K. Michelle",13,17,3.569,3.017,61.5,38.5,0,0,4
SPH,450,SPECIAL TOPICS IN KINESIOLOGY,"Mc Kinney,Thomas David",15,16,3.713,3.105,73.3,26.7,0,0,0
SPH,452,MOTOR LEARNING,"Shea,John B.",123,127,3.755,3.244,87.8,6.5,3.3,0,3
SPH,488,ADV ATHLETIC TRAINING TECHNQS,"Kingma,Jackie",16,16,3.394,3.199,37.5,62.5,0,0,0
SPH,490,MOTOR DEVELOPMENT & LEARNING,"Frey,Georgia C.",10,13,2.63,3.169,10,50,30,10,2
SPH,535,PHYSIOL BASIS OF HUMAN PERF,"Mickleborough,Timothy Derek",7,7,3.371,3.779,28.6,71.4,0,0,0
SPH,542,NEUROMUSCULAR CNTRL OF MOVEMT,"Koceja,David",10,10,4,3.686,100,0,0,0,0
SPH,543,CORTICAL CONTROL HUM MOVEMENT,"Block,Hannah Justine",8,9,3.8,3.753,87.5,12.5,0,0,0
SPH,550,SPEC TOP IN KINES (TITLE),"Byon,Kevin",7,7,3.829,3.738,100,0,0,0,0
SPH,553,PHYSICAL ACTIVITY AND HEALTH,"Johnston,Jeanne Deborah",9,9,4,3.763,100,0,0,0,0
SPH,554,PHYSICAL ACTIVITY AND WELLNESS,"Johnston,Jeanne Deborah",11,12,4,3.817,100,0,0,0,0
SPH,565,PA BEHAVIORAL INTERVENTIONS,"Kennedy-Armbruster,Carol",18,18,3.756,3.792,94.4,0,5.6,0,0
SPH,634,RESPIRATORY PHYS OF EXERCISE,"Stager,Joel Mc Cormick",12,12,3.25,3.688,33.3,58.3,8.3,0,0
SPH,694,SEMINAR IN HUMAN PERFORMANCE,"Williams,Antonio Sentel",11,11,4,3.693,100,0,0,0,0
SPH,102,PARTICIPANT LEADERSHIP DVLPMNT,"Getz,Deborah A",40,45,3.935,3.356,95,5,0,0,1
SPH,211,INTRO TO SPORT MANAGEMENT,"Zeller,Hope Elizabeth",141,149,2.694,2.945,22,40.4,28.4,5,1
SPH,211,INTRO TO SPORT MANAGEMENT,"Yoon,Juha",129,153,2.761,2.926,24,45.7,19.4,7.8,13
SPH,211,INTRO TO SPORT MANAGEMENT,"Park,Jin",22,28,3.477,2.735,68.2,27.3,0,0,3
SPH,304,SPORT INDUSTRY STUDIES,"Zeller,Luke",46,69,2.735,3.003,28.3,37,21.7,8.7,16
SPH,304,SPORT INDUSTRY STUDIES,"Lee,Minkyo",45,69,3.111,3.084,33.3,48.9,15.6,0,16
SPH,304,SPORT INDUSTRY STUDIES,"Lim,Namhun",28,62,3.239,3.035,42.9,39.3,17.9,0,32
SPH,318,MANAGING THE SPORT ENTERPRISE,"Coble,Cassandra",117,128,2.908,3.037,21.4,55.6,19.7,3.4,8
SPH,328,ISSUES:INTERCOLLEGTE ATHLETICS,"Sailes,Gary A.",213,221,2.79,2.969,10.3,65.7,17.4,5.6,3
SPH,333,SPORT IN AMER: HIST PERSPECTV,"Whitaker,Robert",9,11,3.7,2.694,66.7,33.3,0,0,0
SPH,333,SPORT IN AMER: HIST PERSPECTV,"Whitaker,Robert",95,102,3.264,2.987,46.3,42.1,7.4,4.2,1
SPH,404,SPORT MANAGEMENT COLLOQUIUM,"Babusiak,Kevin James",58,77,2.952,3.065,20.7,60.3,17.2,0,9
SPH,411,LEGAL ISSUES IN SPORT SETTINGS,"Tidemann,Jared Colin",133,141,3.023,3.056,28.6,48.1,21.1,1.5,0
SPH,418,SPORT MARKETING,"Williams,Antonio Sentel",124,129,3.425,3.069,47.6,48.4,3.2,.8,1
SPH,423,FINANCIAL PRINCIPLES IN SPORT,"Willett,Michael",55,57,3.296,3.109,49.1,41.8,5.5,1.8,0
SPH,423,FINANCIAL PRINCIPLES IN SPORT,"Willett,Michael",47,52,3.383,3.161,44.7,55.3,0,0,0
SPH,425,SPORT GOVERNANCE IN GLBL COMM,"Coble,Cassandra",19,20,3.247,3.097,57.9,31.6,0,0,0
SPH,426,SALES MANAGEMENT IN SPORT,"Benedek,Jonathan Joseph",61,69,3.582,3.146,72.1,23,3.3,1.6,0
SPH,426,SALES MANAGEMENT IN SPORT,"Benedek,Jonathan Joseph",40,44,3.348,3.13,55,35,7.5,0,0
SPH,428,STRAT MGMT IN SPORT INDUSTRY,"Byon,Kevin",55,61,2.935,3.094,29.1,45.5,23.6,0,3
SPH,511,LEGAL ISS IN SPORT ENVIRONMNT,"Borrelli,Kristin R",16,16,3.563,3.693,62.5,31.3,6.3,0,0
SPH,515,PRINC OF MGMT IN SPORT IND,"Yoon,Juha",11,12,3.682,3.736,81.8,18.2,0,0,0
SPH,522,THE ROLE OF SPORT IN SOCIETY,"Sailes,Gary A.",8,8,3.463,3.786,50,50,0,0,0
SPH,581,SALES & SERVICE MGMT IN SPORT,"Van Rooy,Kevin J",9,9,3.9,2.894,100,0,0,0,0
SPH,615,FINANCIAL ANALYSIS IN SPORT,"Skirvin,David M.",13,13,3.592,3.739,61.5,38.5,0,0,0
SPH,120,INTRODUCTION TO FOODS,"Morse,Martha Camille",31,36,3.916,3.264,93.5,6.5,0,0,2
SPH,120,INTRODUCTION TO FOODS,"Morse,Martha Camille",40,42,3.843,3.216,85,15,0,0,0
SPH,220,NUTRITION FOR HEALTH,"Lindeman,Alice K.",43,48,3.377,3.168,44.2,46.5,9.3,0,1
SPH,220,NUTRITION FOR HEALTH,"Morse,Martha Camille",60,66,3.862,3.226,91.7,8.3,0,0,1
SPH,231,HUMAN NUTRITION,"Thiagarajah,Krisha",40,49,2.96,3.178,32.5,35,30,2.5,5
SPH,231,HUMAN NUTRITION,"Greives,Melissa Anne",57,67,3.27,3.027,52.6,29.8,10.5,7,4
SPH,231,HUMAN NUTRITION,"Thiagarajah,Krisha",61,70,2.789,3.117,24.6,34.4,39.3,0,8
SPH,321,QUANTITY FOOD PURCHASING/PROD,"Getty,Victoria M",25,26,3.536,3.472,56,44,0,0,1
SPH,336,PUBLIC HEALTH NUTRITION,"Getty,Victoria M",25,27,3.724,3.33,76,24,0,0,0
SPH,336,PUBLIC HEALTH NUTRITION,"Thiagarajah,Krisha",9,12,3.711,3.22,77.8,22.2,0,0,0
SPH,401,ISSUES IN DIETETICS,"Getty,Victoria M",24,25,3.988,3.478,100,0,0,0,0
SPH,430,ADVANCED NUTRITION I,"Fly,Alyce D.",6,7,3.383,3.201,33.3,66.7,0,0,1
SPH,430,ADVANCED NUTRITION I,"Fly,Alyce D.",32,37,3.363,3.368,46.9,43.8,6.3,3.1,3
SPH,210,"INTRO OUTDOOR REC, PARKS, & HE","Forist,Brian Edward",31,31,3.677,3.323,80.6,9.7,6.5,3.2,0
SPH,210,"INTRO OUTDOOR REC, PARKS, & HE","Hines,Ryan Kenin",22,28,3.068,3.069,54.5,27.3,4.5,4.5,1
SPH,244,NATURAL HISTORY&FIELD ECOLOGY,"Knapp,Douglas H.",25,26,3.136,2.925,40,40,16,4,1
SPH,250,INTRO-EQUINE ASISTD ACTIVITIES,"Goodman,Fern",7,7,4,3.067,100,0,0,0,0
SPH,279,OUTDOOR ADVENTURE EDUCATION,"Tessneer,Sharon Elizabeth",13,21,2.631,3.111,30.8,38.5,15.4,7.7,3
SPH,305,INTEGRATED RESOURCE MANAGEMENT,"Farmer,James Robert",29,30,2.983,3.01,41.4,34.5,10.3,13.8,1
SPH,310,ECOSYSTEM MANAGEMENT,"Knapp,Douglas H.",26,28,2.642,2.953,11.5,53.8,23.1,11.5,2
SPH,343,SUSTAINABLE AGRICULTURE,"Beyer,Rachel Eileen",20,25,3.52,3.218,65,25,10,0,2
SPH,412,ECOTOURISM: ADMIN AND MGMT,"Hines,Ryan Kenin",13,16,2.992,3.162,15.4,76.9,0,0,1
SPH,413,APPLICATIONS IN ORPHE,"Forist,Brian Edward",15,16,3.36,3.064,80,0,6.7,6.7,0
SPH,512,ECOTOURISM:MANAGEMNT & SYSTEMS,"Hines,Ryan Kenin",6,6,3.567,3.796,83.3,0,16.7,0,0
SPH,309,PUBLIC HEALTH ADMINISTRATION,"Barnes,Priscilla Anne",38,42,3.237,3.157,31.6,60.5,7.9,0,0
SPH,510,ORG/ADMN/PUBLIC HLTH PROGRAMS,"Hunter,Theresa Marie",13,13,3.338,3.327,69.2,15.4,7.7,0,0
SPH,680,PUBLIC HEALTH ECONOMICS,"Lin,Hsien-Chang",8,8,3.963,3.79,100,0,0,0,0
SPH,381,INTRODUCTION TO BIOSTATISTICS,"King,David Bryant",7,11,3.529,2.974,85.7,0,0,14.3,1
SPH,381,INTRODUCTION TO BIOSTATISTICS,"King,David Bryant",41,48,3.422,3.128,82.9,2.4,4.9,0,4
SPH,501,INTRO TO STATS IN PUBLIC HLTH,"King,David Bryant",7,9,3.429,3.451,85.7,0,0,0,0
SPH,501,INTRO TO STATS IN PUBLIC HLTH,"Li,Ming",19,21,3.895,3.75,89.5,10.5,0,0,0
SPH,502,INTERMED STAT IN PUBLIC HEALTH,"Seo,Dong Chul",24,24,3.846,3.846,83.3,16.7,0,0,0
SPH,602,MULTIVARTE STATISTICL ANALYSIS,"Seo,Dong Chul",21,23,3.614,3.804,71.4,28.6,0,0,0
SPH,604,LINEAR REGRESSION,"Liu,Nianjun",16,19,3.913,3.833,87.5,12.5,0,0,0
SPH,612,SURVIVAL ANALYSIS,"Chen,Zhongxue",23,23,3.77,3.815,78.3,21.7,0,0,0
SPH,101,RESOURCE DEVELPMNT/FUNDRAISING,"Rodriguez,Sarah E.",14,16,3.736,3.267,71.4,28.6,0,0,0
SPH,142,LIVING WELL,"Farmer,Sara Bagby",105,105,3.686,3.192,79,16.2,4.8,0,0
SPH,142,LIVING WELL,"Paiement,Craig A",77,85,3.223,3.138,57.1,24.7,7.8,6.5,3
SPH,200,FOUND LEISURE & PUBLIC HEALTH,"Forist,Brian Edward",93,104,3.555,3.181,74.2,14,8.6,2.2,2
SPH,210,INCLUSION IN RPT,"McKissock,Blair",110,116,3.509,3.111,62.7,32.7,3.6,0,3
SPH,220,FOUND OF PUBLIC NONPROFIT REC,"Knapp,Julia Sesow",20,20,3.275,2.942,45,45,10,0,0
SPH,221,RECREATION FACILITY MANAGEMENT,"Orner Jr,Ronald Eugene",18,20,3.594,3.115,61.1,38.9,0,0,1
SPH,230,RECREATIONAL SPORTS PROGRAMMNG,"Knee,Eric Nicholas",35,37,3.331,3.003,51.4,40,5.7,2.9,1
SPH,311,MANAGEMENT IN RPT,"McKissock,Blair",38,50,3.242,2.923,42.1,42.1,10.5,5.3,1
SPH,311,MANAGEMENT IN RPT,"Eakin,Annie Colleen Melick",63,68,3.168,3.205,36.5,49.2,12.7,1.6,2
SPH,312,CAREER & INTERNSHIP PREP,"Knapp,Julia Sesow",85,87,3.274,3.066,49.4,37.6,9.4,1.2,2
SPH,314,DATA-BASED DECISION-MAKING,"Omodior,Oghenekaro",52,55,3.437,3.228,59.6,32.7,5.8,1.9,0
SPH,335,SPORT AND VIOLENCE,"Jamieson,Lynn Marie",45,46,3.493,3.067,64.4,28.9,2.2,4.4,0
SPH,388,MKTG PRINCPLS FOR LEISURE SER,"Cole,Shu Tian",57,63,2.625,3.083,28.1,33.3,22.8,8.8,4
SPH,410,EVENT PLANNING & PROG DEVELOP,"Eakin,Annie Colleen Melick",43,49,3.409,3.092,53.5,32.6,14,0,1
SPH,410,EVENT PLANNING & PROG DEVELOP,"Eakin,Annie Colleen Melick",56,57,3.693,3.336,71.4,28.6,0,0,0
SPH,413,FISCAL MGMT LEISURE SVC ORGS,"Dawson,Shay Leonard",61,65,3.769,3.111,80.3,19.7,0,0,2
SPH,414,LEGAL ASPECTS OF RECREATION,"Young,Sarah J",53,55,2.998,3.176,32.1,49.1,13.2,1.9,1
SPH,425,STRATEGIC PLANNING REC ORGS,"Smiley,David Lane",49,61,3.553,3.309,71.4,24.5,2,0,0
SPH,425,STRATEGIC PLANNING REC ORGS,"Smiley,David Lane",27,29,3.533,3.132,59.3,37,3.7,0,0
SPH,426,HR MGMT IN LEISURE SERVICES,"Lee,Dohyun",67,73,2.81,3.061,28.4,35.8,28.4,3,3
SPH,510,PHIL OF LEISURE & RECREATION,"Young,Sarah J",10,10,3.74,3.82,90,0,10,0,0
SPH,692,"RSRCH SEM:REC,PARK&TRSM STDIES","Mowatt,Rasul A",7,7,4,3.826,100,0,0,0,0
SPH,101,INTRODUCTION TO SAFETY,"Capuano,Alfred Anthony",33,36,3.748,2.86,84.8,15.2,0,0,1
SPH,201,INTRO TO INDUSTRIAL HYGIENE,"Slates,Kevin Joe",29,30,2.828,2.9,27.6,41.4,24.1,0,1
SPH,214,OSHA CONSTRUCTION STANDARDS,"Grizz,Jody",24,26,3.821,2.835,95.8,0,0,0,2
SPH,345,SAFETY PROGRAM MANAGEMENT,"Capuano,Alfred Anthony",17,18,3.459,3.102,70.6,23.5,0,0,0
SPH,410,ADVANCED INDUSTRIAL HYGIENE,"Slates,Kevin Joe",10,10,2.9,3.139,30,30,40,0,0
SPH,415,SAFETY EDUCATION & TRAINING,"Blair,Robert Earl",11,11,3.845,3.141,81.8,18.2,0,0,0
SPH,502,INSTRUCT STRAT FOR SAFETY EDUC,"Capuano,Alfred Anthony",13,13,3.823,3.718,84.6,15.4,0,0,0
SPH,513,SAFETY MGMT IN BUS & INDUSTRY,"Smith,Todd David",8,9,3.788,3.752,75,25,0,0,0
SPH,610,OCCUPATIONAL RISK MANAGEMENT,"Slates,Kevin Joe",11,11,3.545,3.7,54.5,45.5,0,0,0
SPH,201,TOURISM & COMMERCL RECREATION,"Howell,Brandon Douglas",100,107,3.137,3.067,40,40,16,2,3
SPH,203,INTRO TO LODGING MANAGEMENT,"Thomas,Celina Bustamante",33,38,3.336,3.039,45.5,45.5,9.1,0,4
SPH,203,INTRO TO LODGING MANAGEMENT,"Howell,Brandon Douglas",49,52,3.516,3.022,59.2,38.8,2,0,1
SPH,211,INTERNATIONAL TOURISM,"Hoback,Noah Gilbert",60,63,3.695,3.164,80,15,5,0,2
SPH,302,MANAGEMENT OF F&B OPERATIONS,"Howell,Brandon Douglas",45,48,3.104,2.959,31.1,60,6.7,0,1
SPH,311,CONV MGMT & MEETING PLANNING,"Thomas,Celina Bustamante",79,83,3.225,3.075,38,49.4,11.4,1.3,1
SPH,321,RESORT MANAGEMENT,"Smiley,David Lane",57,62,2.912,3.099,31.6,33.3,29.8,5.3,2
SPH,333,FESTIVAL AND EVENT TOURISM,"Thomas,Celina Bustamante",48,55,2.913,3.018,27.1,39.6,29.2,2.1,3
SPH,431,GREEN OPERATIONS HOSPITALITY,"Campbell,Michael",53,59,2.845,3.199,20.8,52.8,20.8,3.8,0
