Enrollment Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
10,12275,Kent Lightfoot,4,Anthropology,134A,Letter Grade,Archeo Field Meth
1,12275,Kent Lightfoot,,Anthropology,134A,Non-Letter Grade,Archeo Field Meth
3,12280,Ruth Tringham,4,Anthropology,136E,Letter Grade,Digital Documntatn
2,12280,Ruth Tringham,4,Anthropology,136E,Letter Grade,Digital Documntatn
2,12280,Ruth Tringham,3.7,Anthropology,136E,Letter Grade,Digital Documntatn
1,12280,Ruth Tringham,2,Anthropology,136E,Letter Grade,Digital Documntatn
1,12280,Ruth Tringham,,Anthropology,136E,Non-Letter Grade,Digital Documntatn
5,12290,Edoardo Zavarella,4,Anthropology,138A,Letter Grade,Ethnog Film History
7,12290,Edoardo Zavarella,3.7,Anthropology,138A,Letter Grade,Ethnog Film History
1,12290,Edoardo Zavarella,3.3,Anthropology,138A,Letter Grade,Ethnog Film History
1,12290,Edoardo Zavarella,3,Anthropology,138A,Letter Grade,Ethnog Film History
1,12310,Jo Conrad,4,Anthropology,162AC,Letter Grade,Topics In Folklore
1,12310,Jo Conrad,4,Anthropology,162AC,Letter Grade,Topics In Folklore
2,12310,Jo Conrad,3.7,Anthropology,162AC,Letter Grade,Topics In Folklore
6,12310,Jo Conrad,3,Anthropology,162AC,Letter Grade,Topics In Folklore
2,12310,Jo Conrad,2.7,Anthropology,162AC,Letter Grade,Topics In Folklore
2,12310,Jo Conrad,2.3,Anthropology,162AC,Letter Grade,Topics In Folklore
1,12310,Jo Conrad,1.7,Anthropology,162AC,Letter Grade,Topics In Folklore
8,12315,Marc Goodwin,4,Anthropology,169B,Letter Grade,Res Theo/Meth Soc
2,12315,Marc Goodwin,3.7,Anthropology,169B,Letter Grade,Res Theo/Meth Soc
2,12315,Marc Goodwin,3.3,Anthropology,169B,Letter Grade,Res Theo/Meth Soc
3,12315,Marc Goodwin,3,Anthropology,169B,Letter Grade,Res Theo/Meth Soc
3,12315,Marc Goodwin,2.7,Anthropology,169B,Letter Grade,Res Theo/Meth Soc
2,12315,Marc Goodwin,2,Anthropology,169B,Letter Grade,Res Theo/Meth Soc
1,12315,Marc Goodwin,,Anthropology,169B,Non-Letter Grade,Res Theo/Meth Soc
6,12295,Katharine Young,4,Anthropology,189,Letter Grade,Spec Top:Soc/Cult
3,12295,Katharine Young,3.7,Anthropology,189,Letter Grade,Spec Top:Soc/Cult
1,12295,Katharine Young,3.3,Anthropology,189,Letter Grade,Spec Top:Soc/Cult
1,12295,Katharine Young,3,Anthropology,189,Letter Grade,Spec Top:Soc/Cult
1,12295,Katharine Young,2.7,Anthropology,189,Letter Grade,Spec Top:Soc/Cult
1,12295,Katharine Young,0.7,Anthropology,189,Letter Grade,Spec Top:Soc/Cult
1,12375,Ruth Tringham,,Anthropology,N197,Non-Letter Grade,Field Study
1,12380,Terrence Deacon,,Anthropology,N197,Non-Letter Grade,Field Study
1,12405,Ruth Tringham,,Anthropology,N199,Non-Letter Grade,Superv Indep Study
1,12415,Sabrina Agarwal,,Anthropology,N199,Non-Letter Grade,Superv Indep Study
1,12455,Lawrence Cohen,,Anthropology,N299,Non-Letter Grade,Directed Research
1,12460,Margaret Conkey,,Anthropology,N299,Non-Letter Grade,Directed Research
1,12465,Terrence Deacon,4,Anthropology,N299,Letter Grade,Directed Research
1,12470,Charles Briggs,4,Anthropology,N299,Letter Grade,Directed Research
1,12470,Charles Briggs,,Anthropology,N299,Non-Letter Grade,Directed Research
3,12490,Christine Hastorf,4,Anthropology,N299,Letter Grade,Directed Research
1,12490,Christine Hastorf,,Anthropology,N299,Non-Letter Grade,Directed Research
2,12495,Rosemary Joyce,4,Anthropology,N299,Letter Grade,Directed Research
1,12500,Patrick Kirch,,Anthropology,N299,Non-Letter Grade,Directed Research
1,12505,Kent Lightfoot,,Anthropology,N299,Non-Letter Grade,Directed Research
1,12510,Xin Liu,4,Anthropology,N299,Letter Grade,Directed Research
2,12510,Xin Liu,,Anthropology,N299,Non-Letter Grade,Directed Research
1,12525,Aihwa Ong,,Anthropology,N299,Non-Letter Grade,Directed Research
1,12530,Stefania Pandolfo,4,Anthropology,N299,Letter Grade,Directed Research
1,12530,Stefania Pandolfo,4,Anthropology,N299,Letter Grade,Directed Research
1,12535,Paul Rabinow,,Anthropology,N299,Non-Letter Grade,Directed Research
1,12575,Charles Hirschkind,,Anthropology,N299,Non-Letter Grade,Directed Research
1,12583,James Holston,,Anthropology,N299,Non-Letter Grade,Directed Research
2,12584,Sabrina Agarwal,4,Anthropology,N299,Letter Grade,Directed Research
2,13005,Ahmed Zildzic; Carol Redmount,4,Arabic,10,Letter Grade,Intens Elem Arabic
5,13005,Ahmed Zildzic; Carol Redmount,4,Arabic,10,Letter Grade,Intens Elem Arabic
1,13005,Ahmed Zildzic; Carol Redmount,3.7,Arabic,10,Letter Grade,Intens Elem Arabic
1,13005,Ahmed Zildzic; Carol Redmount,3.3,Arabic,10,Letter Grade,Intens Elem Arabic
3,13005,Ahmed Zildzic; Carol Redmount,2,Arabic,10,Letter Grade,Intens Elem Arabic
1,13005,Ahmed Zildzic; Carol Redmount,1.3,Arabic,10,Letter Grade,Intens Elem Arabic
6,13005,Ahmed Zildzic; Carol Redmount,,Arabic,10,Non-Letter Grade,Intens Elem Arabic
1,13010,Nasser Al-Khoury,4,Arabic,10,Letter Grade,Intens Elem Arabic
2,13010,Nasser Al-Khoury,3.7,Arabic,10,Letter Grade,Intens Elem Arabic
1,13010,Nasser Al-Khoury,3,Arabic,10,Letter Grade,Intens Elem Arabic
1,13010,Nasser Al-Khoury,0,Arabic,10,Letter Grade,Intens Elem Arabic
4,13010,Nasser Al-Khoury,,Arabic,10,Non-Letter Grade,Intens Elem Arabic
2,13015,Nabil Abdelfattah,4,Arabic,30,Letter Grade,Intermed Arabic
7,13015,Nabil Abdelfattah,4,Arabic,30,Letter Grade,Intermed Arabic
2,13015,Nabil Abdelfattah,3,Arabic,30,Letter Grade,Intermed Arabic
2,13015,Nabil Abdelfattah,,Arabic,30,Non-Letter Grade,Intermed Arabic
2,13015,Nabil Abdelfattah,,Arabic,30,Non-Letter Grade,Intermed Arabic
4,13305,Robert Shepherd,4,Architecture,100A,Letter Grade,Fund Of Arch Design
2,13305,Robert Shepherd,3.7,Architecture,100A,Letter Grade,Fund Of Arch Design
7,13305,Robert Shepherd,3.3,Architecture,100A,Letter Grade,Fund Of Arch Design
5,13305,Robert Shepherd,3,Architecture,100A,Letter Grade,Fund Of Arch Design
7,13305,Robert Shepherd,2.7,Architecture,100A,Letter Grade,Fund Of Arch Design
3,13305,Robert Shepherd,2.3,Architecture,100A,Letter Grade,Fund Of Arch Design
3,13305,Robert Shepherd,1.7,Architecture,100A,Letter Grade,Fund Of Arch Design
1,13305,Robert Shepherd,1,Architecture,100A,Letter Grade,Fund Of Arch Design
1,13305,Robert Shepherd,0,Architecture,100A,Letter Grade,Fund Of Arch Design
1,13305,Robert Shepherd,,Architecture,100A,Non-Letter Grade,Fund Of Arch Design
3,13345,Rudabeh Pakravan,4,Architecture,100B,Letter Grade,Fund Of Arch Design
4,13345,Rudabeh Pakravan,3.7,Architecture,100B,Letter Grade,Fund Of Arch Design
7,13345,Rudabeh Pakravan,3.3,Architecture,100B,Letter Grade,Fund Of Arch Design
9,13345,Rudabeh Pakravan,3,Architecture,100B,Letter Grade,Fund Of Arch Design
5,13345,Rudabeh Pakravan,2.7,Architecture,100B,Letter Grade,Fund Of Arch Design
5,13345,Rudabeh Pakravan,2.3,Architecture,100B,Letter Grade,Fund Of Arch Design
4,13345,Rudabeh Pakravan,0,Architecture,100B,Letter Grade,Fund Of Arch Design
3,13380,Darell Fields,4,Architecture,101,Letter Grade,Case Stds In Arch
1,13380,Darell Fields,3.7,Architecture,101,Letter Grade,Case Stds In Arch
1,13380,Darell Fields,3.3,Architecture,101,Letter Grade,Case Stds In Arch
1,13380,Darell Fields,3,Architecture,101,Letter Grade,Case Stds In Arch
1,13380,Darell Fields,2.3,Architecture,101,Letter Grade,Case Stds In Arch
3,13380,Darell Fields,,Architecture,101,Non-Letter Grade,Case Stds In Arch
1,13380,Darell Fields,,Architecture,101,Non-Letter Grade,Case Stds In Arch
2,13410,Stephanie Lin,4,Architecture,123,Letter Grade,2-D Computer Tech
6,13410,Stephanie Lin,4,Architecture,123,Letter Grade,2-D Computer Tech
5,13410,Stephanie Lin,3.7,Architecture,123,Letter Grade,2-D Computer Tech
1,13410,Stephanie Lin,3,Architecture,123,Letter Grade,2-D Computer Tech
4,13410,Stephanie Lin,,Architecture,123,Non-Letter Grade,2-D Computer Tech
4,13415,Stephanie Lin,4,Architecture,123,Letter Grade,2-D Computer Tech
1,13415,Stephanie Lin,4,Architecture,123,Letter Grade,2-D Computer Tech
2,13415,Stephanie Lin,3.7,Architecture,123,Letter Grade,2-D Computer Tech
1,13415,Stephanie Lin,3.3,Architecture,123,Letter Grade,2-D Computer Tech
5,13415,Stephanie Lin,,Architecture,123,Non-Letter Grade,2-D Computer Tech
2,13420,German Aparicio,4,Architecture,124A,Letter Grade,3-D Computer Tech
4,13420,German Aparicio,4,Architecture,124A,Letter Grade,3-D Computer Tech
1,13420,German Aparicio,3.7,Architecture,124A,Letter Grade,3-D Computer Tech
2,13420,German Aparicio,3.3,Architecture,124A,Letter Grade,3-D Computer Tech
1,13420,German Aparicio,3,Architecture,124A,Letter Grade,3-D Computer Tech
1,13420,German Aparicio,1.7,Architecture,124A,Letter Grade,3-D Computer Tech
8,13420,German Aparicio,,Architecture,124A,Non-Letter Grade,3-D Computer Tech
1,13420,German Aparicio,,Architecture,124A,Non-Letter Grade,3-D Computer Tech
3,13425,German Aparicio,4,Architecture,124A,Letter Grade,3-D Computer Tech
8,13425,German Aparicio,4,Architecture,124A,Letter Grade,3-D Computer Tech
4,13425,German Aparicio,,Architecture,124A,Non-Letter Grade,3-D Computer Tech
2,13425,German Aparicio,,Architecture,124A,Non-Letter Grade,3-D Computer Tech
1,13425,German Aparicio,,Architecture,124A,Non-Letter Grade,3-D Computer Tech
1,13430,Benjamin Golder,4,Architecture,124B,Letter Grade,3-D Computer Tech
2,13430,Benjamin Golder,4,Architecture,124B,Letter Grade,3-D Computer Tech
1,13430,Benjamin Golder,3,Architecture,124B,Letter Grade,3-D Computer Tech
8,13430,Benjamin Golder,,Architecture,124B,Non-Letter Grade,3-D Computer Tech
1,13430,Benjamin Golder,,Architecture,124B,Non-Letter Grade,3-D Computer Tech
1,13430,Benjamin Golder,,Architecture,124B,Non-Letter Grade,3-D Computer Tech
2,13435,Benjamin Golder,3.7,Architecture,124B,Letter Grade,3-D Computer Tech
1,13435,Benjamin Golder,3.3,Architecture,124B,Letter Grade,3-D Computer Tech
1,13435,Benjamin Golder,2.3,Architecture,124B,Letter Grade,3-D Computer Tech
1,13435,Benjamin Golder,0,Architecture,124B,Letter Grade,3-D Computer Tech
3,13435,Benjamin Golder,,Architecture,124B,Non-Letter Grade,3-D Computer Tech
1,13435,Benjamin Golder,,Architecture,124B,Non-Letter Grade,3-D Computer Tech
1,13435,Benjamin Golder,,Architecture,124B,Non-Letter Grade,3-D Computer Tech
1,13440,Paul Groth,4,Architecture,179,Letter Grade,Prosem:  Arch Hist
12,13440,Paul Groth,4,Architecture,179,Letter Grade,Prosem:  Arch Hist
5,13440,Paul Groth,3.7,Architecture,179,Letter Grade,Prosem:  Arch Hist
1,13440,Paul Groth,3.3,Architecture,179,Letter Grade,Prosem:  Arch Hist
1,13440,Paul Groth,3,Architecture,179,Letter Grade,Prosem:  Arch Hist
1,13440,Paul Groth,,Architecture,179,Non-Letter Grade,Prosem:  Arch Hist
1,13475,Nezar Alsayyad,4,Architecture,N299,Letter Grade,Individual Study
4,13475,Nezar Alsayyad,,Architecture,N299,Non-Letter Grade,Individual Study
1,13480,M Ubbelohde,,Architecture,N299,Non-Letter Grade,Individual Study
1,13490,Paul Groth,,Architecture,N299,Non-Letter Grade,Individual Study
1,13525,W Martin,4,Architecture,N299,Letter Grade,Individual Study
2,14005,David Wallace,4,Art Practice,8,Letter Grade,Intro Vis Thinking
7,14005,David Wallace,4,Art Practice,8,Letter Grade,Intro Vis Thinking
1,14005,David Wallace,,Art Practice,8,Non-Letter Grade,Intro Vis Thinking
2,14010,Merav Tzur,4,Art Practice,8,Letter Grade,Intro Vis Thinking
8,14010,Merav Tzur,4,Art Practice,8,Letter Grade,Intro Vis Thinking
1,14010,Merav Tzur,3.7,Art Practice,8,Letter Grade,Intro Vis Thinking
1,14010,Merav Tzur,3.3,Art Practice,8,Letter Grade,Intro Vis Thinking
1,14010,Merav Tzur,,Art Practice,8,Non-Letter Grade,Intro Vis Thinking
7,14015,Azin Seraj,4,Art Practice,8,Letter Grade,Intro Vis Thinking
9,14015,Azin Seraj,4,Art Practice,8,Letter Grade,Intro Vis Thinking
3,14015,Azin Seraj,3.7,Art Practice,8,Letter Grade,Intro Vis Thinking
3,14015,Azin Seraj,3,Art Practice,8,Letter Grade,Intro Vis Thinking
1,14020,Plinio Hernandez,4,Art Practice,8,Letter Grade,Intro Vis Thinking
7,14020,Plinio Hernandez,4,Art Practice,8,Letter Grade,Intro Vis Thinking
9,14020,Plinio Hernandez,3.7,Art Practice,8,Letter Grade,Intro Vis Thinking
2,14020,Plinio Hernandez,,Art Practice,8,Non-Letter Grade,Intro Vis Thinking
3,14025,Narangkar Glover,4,Art Practice,12,Letter Grade,Lang Of Draw
9,14025,Narangkar Glover,4,Art Practice,12,Letter Grade,Lang Of Draw
1,14025,Narangkar Glover,,Art Practice,12,Non-Letter Grade,Lang Of Draw
2,14030,Corinna Brewer,4,Art Practice,12,Letter Grade,Lang Of Draw
8,14030,Corinna Brewer,4,Art Practice,12,Letter Grade,Lang Of Draw
2,14030,Corinna Brewer,3.7,Art Practice,12,Letter Grade,Lang Of Draw
1,14030,Corinna Brewer,3,Art Practice,12,Letter Grade,Lang Of Draw
1,14030,Corinna Brewer,1,Art Practice,12,Letter Grade,Lang Of Draw
1,14030,Corinna Brewer,0,Art Practice,12,Letter Grade,Lang Of Draw
2,14030,Corinna Brewer,,Art Practice,12,Non-Letter Grade,Lang Of Draw
1,14030,Corinna Brewer,,Art Practice,12,Non-Letter Grade,Lang Of Draw
1,14030,Corinna Brewer,,Art Practice,12,Non-Letter Grade,Lang Of Draw
9,14035,Greg Niemeyer; Reginold Royston,4,Art Practice,23AC,Letter Grade,Amer Cyber Culture
2,14035,Greg Niemeyer; Reginold Royston,4,Art Practice,23AC,Letter Grade,Amer Cyber Culture
1,14035,Greg Niemeyer; Reginold Royston,3.7,Art Practice,23AC,Letter Grade,Amer Cyber Culture
1,14035,Greg Niemeyer; Reginold Royston,3.3,Art Practice,23AC,Letter Grade,Amer Cyber Culture
1,14035,Greg Niemeyer; Reginold Royston,2.3,Art Practice,23AC,Letter Grade,Amer Cyber Culture
1,14035,Greg Niemeyer; Reginold Royston,1.7,Art Practice,23AC,Letter Grade,Amer Cyber Culture
1,14035,Greg Niemeyer; Reginold Royston,,Art Practice,23AC,Non-Letter Grade,Amer Cyber Culture
6,14040,John Mcnamara,4,Art Practice,102,Letter Grade,Approaches To Ptng
10,14040,John Mcnamara,4,Art Practice,102,Letter Grade,Approaches To Ptng
2,14040,John Mcnamara,3.7,Art Practice,102,Letter Grade,Approaches To Ptng
1,14040,John Mcnamara,,Art Practice,102,Non-Letter Grade,Approaches To Ptng
13,14045,Indira Morre,4,Art Practice,102,Letter Grade,Approaches To Ptng
1,14045,Indira Morre,0,Art Practice,102,Letter Grade,Approaches To Ptng
3,14050,John Mcnamara,4,Art Practice,117,Letter Grade,Drawing Composition
8,14050,John Mcnamara,4,Art Practice,117,Letter Grade,Drawing Composition
2,14050,John Mcnamara,3.7,Art Practice,117,Letter Grade,Drawing Composition
1,14050,John Mcnamara,3.3,Art Practice,117,Letter Grade,Drawing Composition
21,14055,Julia Hamilton,4,Art Practice,119,Letter Grade,Gpca
2,14055,Julia Hamilton,3.7,Art Practice,119,Letter Grade,Gpca
2,14055,Julia Hamilton,3,Art Practice,119,Letter Grade,Gpca
1,14055,Julia Hamilton,0,Art Practice,119,Letter Grade,Gpca
1,14055,Julia Hamilton,,Art Practice,119,Non-Letter Grade,Gpca
1,14060,Ehren Tool,4,Art Practice,132,Letter Grade,App To Sculp Ceram
16,14060,Ehren Tool,4,Art Practice,132,Letter Grade,App To Sculp Ceram
1,14060,Ehren Tool,,Art Practice,132,Non-Letter Grade,App To Sculp Ceram
1,14060,Ehren Tool,,Art Practice,132,Non-Letter Grade,App To Sculp Ceram
8,14065,Jennifer Brandon,4,Art Practice,N160,Letter Grade,Found Digital Photo
9,14065,Jennifer Brandon,3.7,Art Practice,N160,Letter Grade,Found Digital Photo
7,14065,Jennifer Brandon,,Art Practice,N160,Non-Letter Grade,Found Digital Photo
2,14070,John Chiara,4,Art Practice,N160,Letter Grade,Found Digital Photo
9,14070,John Chiara,4,Art Practice,N160,Letter Grade,Found Digital Photo
4,14070,John Chiara,3.7,Art Practice,N160,Letter Grade,Found Digital Photo
2,14070,John Chiara,3.3,Art Practice,N160,Letter Grade,Found Digital Photo
1,14070,John Chiara,2.3,Art Practice,N160,Letter Grade,Found Digital Photo
1,14070,John Chiara,0,Art Practice,N160,Letter Grade,Found Digital Photo
2,14070,John Chiara,,Art Practice,N160,Non-Letter Grade,Found Digital Photo
1,14070,John Chiara,,Art Practice,N160,Non-Letter Grade,Found Digital Photo
6,14075,Chris Vargas,4,Art Practice,171,Letter Grade,Digital Video
2,14075,Chris Vargas,3.7,Art Practice,171,Letter Grade,Digital Video
1,14075,Chris Vargas,,Art Practice,171,Non-Letter Grade,Digital Video
1,14080,Benjamin Bracamonte,4,Art Practice,172,Letter Grade,Cgi Animation Stds
7,14080,Benjamin Bracamonte,4,Art Practice,172,Letter Grade,Cgi Animation Stds
4,14080,Benjamin Bracamonte,3.7,Art Practice,172,Letter Grade,Cgi Animation Stds
2,14080,Benjamin Bracamonte,3,Art Practice,172,Letter Grade,Cgi Animation Stds
8,15215,Anna Leong; Joanne Rondilla,3.7,Asian American Studies,R2A,Letter Grade,Reading&Composition
1,15225,Luisa Giulianetti,4,Asian American Studies,R2A,Letter Grade,Reading&Composition
2,15225,Luisa Giulianetti,3.7,Asian American Studies,R2A,Letter Grade,Reading&Composition
5,15225,Luisa Giulianetti,3.3,Asian American Studies,R2A,Letter Grade,Reading&Composition
7,15225,Luisa Giulianetti,3,Asian American Studies,R2A,Letter Grade,Reading&Composition
3,15225,Luisa Giulianetti,2.7,Asian American Studies,R2A,Letter Grade,Reading&Composition
2,15230,Anna Leong; Margaret Rhee,4,Asian American Studies,R2B,Letter Grade,Reading&Composition
8,15230,Anna Leong; Margaret Rhee,4,Asian American Studies,R2B,Letter Grade,Reading&Composition
4,15230,Anna Leong; Margaret Rhee,3.7,Asian American Studies,R2B,Letter Grade,Reading&Composition
2,15230,Anna Leong; Margaret Rhee,3.3,Asian American Studies,R2B,Letter Grade,Reading&Composition
1,15230,Anna Leong; Margaret Rhee,3,Asian American Studies,R2B,Letter Grade,Reading&Composition
9,15240,Anna Leong; Wanda Alarcon,4,Asian American Studies,R2B,Letter Grade,Reading&Composition
3,15240,Anna Leong; Wanda Alarcon,3.7,Asian American Studies,R2B,Letter Grade,Reading&Composition
3,15240,Anna Leong; Wanda Alarcon,3.3,Asian American Studies,R2B,Letter Grade,Reading&Composition
1,15240,Anna Leong; Wanda Alarcon,2,Asian American Studies,R2B,Letter Grade,Reading&Composition
3,15250,Anna Leong; Megan Andrews,4,Asian American Studies,R2B,Letter Grade,Reading&Composition
3,15250,Anna Leong; Megan Andrews,4,Asian American Studies,R2B,Letter Grade,Reading&Composition
5,15250,Anna Leong; Megan Andrews,3.7,Asian American Studies,R2B,Letter Grade,Reading&Composition
4,15250,Anna Leong; Megan Andrews,3.3,Asian American Studies,R2B,Letter Grade,Reading&Composition
1,15250,Anna Leong; Megan Andrews,0,Asian American Studies,R2B,Letter Grade,Reading&Composition
1,15260,Elaine Kim,,Asian American Studies,97,Non-Letter Grade,Field Study
1,15270,Huma Dar,4,Asian American Studies,138,Letter Grade,Topics Asn Pop Cult
2,15270,Huma Dar,4,Asian American Studies,138,Letter Grade,Topics Asn Pop Cult
2,15270,Huma Dar,3.7,Asian American Studies,138,Letter Grade,Topics Asn Pop Cult
1,15270,Huma Dar,3.3,Asian American Studies,138,Letter Grade,Topics Asn Pop Cult
7,15270,Huma Dar,1.7,Asian American Studies,138,Letter Grade,Topics Asn Pop Cult
3,15270,Huma Dar,,Asian American Studies,138,Non-Letter Grade,Topics Asn Pop Cult
